,COUNTRY,MISSION,DATE,EMPLOYMENT VISA,TOURIST VISA,BUSINESS VISA,CONFERENCE VISA,BUS VISA INDSPOUSE,BUSINESS VISA TRANSFER,DIPLOMATIC VISA,DIPLOMATIC DEPENDANT VISA,EMPLOYMENT VISA INDSPOUSE,ENTRY VISA,MEDICAL VISA,MEDICAL ATTENDENT VISA,MISSIONARY VISA,PILGRIMAGE VISA,RESEARCH VISA,PROJECT VISA,TRANSIT VISA,VISIT VISA,ART SURROGACY,LONG TERM VISA TRANSFER,STUDENT VISA
11122,GERMANY,GERMANY-FRANKFURT,7/16/2012,6,84,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11123,GERMANY,GERMANY-HAMBURG,7/16/2012,0,50,15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
11124,GERMANY,GERMANY-MUNICH,7/16/2012,7,200,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11125,DENMARK,DENMARK-COPENHAGEN,7/16/2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11126,EGYPT,EGYPT-CAIRO,7/16/2012,0,11,10,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11127,SPAIN,SPAIN-MADRID,7/16/2012,0,370,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11128,ETHIOPIA,ETHIOPIA-ADDISABABA,7/16/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
11129,FINLAND,FINLAND-HELSINKI,7/16/2012,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11130,FRANCE,FRANCE-PARIS,7/16/2012,0,625,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0
11131,UNITED KINGDOM,UK-BIRMINGHAM,7/16/2012,0,122,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11132,UNITED KINGDOM,UK-LONDON,7/16/2012,10,636,139,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11133,GREECE,GREECE-ATHENS,7/16/2012,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
11134,HUNGARY,HUNGARY-BUDAPEST,7/16/2012,1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11135,INDONESIA,INDONESIA-BALI,7/16/2012,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11136,INDONESIA,INDONESIA-JAKARTA,7/16/2012,0,14,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11137,INDONESIA,INDONESIA-MEDAN,7/16/2012,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11138,IRAN,IRAN-BANDARABBAS,7/16/2012,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11139,IRAN,IRAN-TEHRAN,7/16/2012,0,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11140,ITALY,ITALY-MILAN,7/16/2012,3,331,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11141,ITALY,ITALY-ROME,7/16/2012,1,81,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11142,JAPAN,JAPAN-KOBE,7/16/2012,0,31,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11143,JAPAN,JAPAN-TOKYO,7/16/2012,21,160,95,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
11144,KENYA,KENYA-MOMBASA,7/16/2012,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11145,CAMBODIA,CAMBODIA-PHNOMPENH,7/16/2012,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11146,KOREA(REPUBLIC OF),KOREA(SOUTH)-SEOUL,7/16/2012,6,235,104,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0
11147,SRI LANKA,SRILANKA-COLOMBO,7/16/2012,0,895,60,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0
11148,MALDIVES,MALDIVES-MALE,7/16/2012,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
11149,MALAYSIA,MALAYSIA-KUALALUMPUR,7/16/2012,0,313,25,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,1,0,0
11150,NIGERIA,NIGERIA-ABUJA,7/16/2012,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11151,NIGERIA,NIGERIA-LAGOS,7/16/2012,2,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
11152,NETHERLANDS,NETHERLANDS-THEHAGUE,7/16/2012,1,108,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11153,NORWAY,NORWAY-OSLO,7/16/2012,4,23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11154,NEW ZEALAND,NEWZEALAND-WELLINGTON,7/16/2012,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11155,OMAN,OMAN-MUSCAT,7/16/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11156,PORTUGAL,PORTUGAL-LISBON,7/16/2012,1,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11157,RUSSIAN FEDERATION,RUSSIA-MOSCOW,7/16/2012,0,47,12,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
11158,RUSSIAN FEDERATION,RUSSIA-SAINTPETERSBURG,7/16/2012,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11159,SAUDI ARABIA,SAUDIARABIA-JEDDAH,7/16/2012,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
11160,SINGAPORE,SINGAPORE-SINGAPORE,7/16/2012,0,17,49,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11161,SLOVENIA,SLOVENIA-LJUBLJANA,7/16/2012,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11162,SWEDEN,SWEDEN-STOCKHOLM,7/16/2012,1,39,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11163,THAILAND,THAILAND-BANGKOK,7/16/2012,0,210,34,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0
11164,THAILAND,THAILAND-CHIANGMAI,7/16/2012,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11165,TAIWAN,TAIWAN-TAIPEI,7/16/2012,0,43,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11166,UNITED STATES OF AMERICA,USA-CHICAGO,7/16/2012,0,69,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11167,UNITED STATES OF AMERICA,USA-HOUSTON,7/16/2012,0,121,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11168,UNITED STATES OF AMERICA,USA-NEWYORK,7/16/2012,0,184,67,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0
11169,UNITED STATES OF AMERICA,USA-SANFRANCISCO,7/16/2012,0,189,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
11170,UNITED STATES OF AMERICA,USA-WASHINGTON,7/16/2012,0,88,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11171,VIETNAM,VIETNAM-HANOI,7/16/2012,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11172,VIETNAM,VIETNAM-HO-CHI-MINHCITY,7/16/2012,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11173,UNITED ARAB EMIRATES,UAE-ABUDHABI,7/17/2012,0,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11174,UNITED ARAB EMIRATES,UAE-DUBAI,7/17/2012,0,174,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11175,AUSTRALIA,AUSTRALIA-CANBERRA,7/17/2012,0,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
11176,AUSTRALIA,AUSTRALIA-MELBOURNE,7/17/2012,1,67,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11177,AUSTRALIA,AUSTRALIA-PERTH,7/17/2012,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
11178,AUSTRALIA,AUSTRALIA-SYDNEY,7/17/2012,4,78,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11179,AUSTRIA,AUSTRIA-VIENNA,7/17/2012,1,37,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11180,BELGIUM,BELGIUM-BRUSSELS,7/17/2012,0,81,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11181,BANGLADESH,BANGLADESH-CHITTAGONG,7/17/2012,0,108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11182,BANGLADESH,BANGLADESH-DHAKA,7/17/2012,0,1369,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
11183,BANGLADESH,BANGLADESH-RAJSHAHI,7/17/2012,0,132,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11184,BAHRAIN,BAHRAIN-ALDIYA,7/17/2012,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
11185,CANADA,CANADA-OTTAWA,7/17/2012,1,32,7,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11186,CANADA,CANADA-TORONTO,7/17/2012,0,118,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11187,CANADA,CANADA-VANCOUVER,7/17/2012,0,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11188,SWITZERLAND,SWITZERLAND-BERNE,7/17/2012,0,59,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11189,CHINA,CHINA-BEIJING,7/17/2012,0,30,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11190,CHINA,CHINA-GUANGZHOU,7/17/2012,0,71,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11191,CHINA,CHINA-HONGKONG,7/17/2012,1,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11192,CHINA,CHINA-SHANGHAI,7/17/2012,0,42,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11193,GERMANY,GERMANY-BERLIN,7/17/2012,2,50,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11194,GERMANY,GERMANY-FRANKFURT,7/17/2012,10,103,45,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
11195,GERMANY,GERMANY-HAMBURG,7/17/2012,4,30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11196,GERMANY,GERMANY-MUNICH,7/17/2012,8,129,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11197,EGYPT,EGYPT-CAIRO,7/17/2012,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11198,SPAIN,SPAIN-MADRID,7/17/2012,0,329,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11199,ETHIOPIA,ETHIOPIA-ADDISABABA,7/17/2012,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11200,FINLAND,FINLAND-HELSINKI,7/17/2012,0,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11201,FRANCE,FRANCE-PARIS,7/17/2012,0,524,49,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0
11202,UNITED KINGDOM,UK-BIRMINGHAM,7/17/2012,0,143,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11203,UNITED KINGDOM,UK-LONDON,7/17/2012,13,720,173,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
11204,GHANA,GHANA-ACCRA,7/17/2012,0,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11205,GREECE,GREECE-ATHENS,7/17/2012,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
11206,HUNGARY,HUNGARY-BUDAPEST,7/17/2012,0,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11207,INDONESIA,INDONESIA-BALI,7/17/2012,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11208,INDONESIA,INDONESIA-JAKARTA,7/17/2012,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
11209,INDONESIA,INDONESIA-MEDAN,7/17/2012,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11210,IRAN,IRAN-BANDARABBAS,7/17/2012,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11211,IRAN,IRAN-TEHRAN,7/17/2012,0,106,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
11212,ITALY,ITALY-MILAN,7/17/2012,3,282,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11213,ITALY,ITALY-ROME,7/17/2012,0,77,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11214,JAPAN,JAPAN-KOBE,7/17/2012,7,84,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11215,JAPAN,JAPAN-TOKYO,7/17/2012,19,129,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11216,KENYA,KENYA-MOMBASA,7/17/2012,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11217,CAMBODIA,CAMBODIA-PHNOMPENH,7/17/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11218,KOREA(REPUBLIC OF),KOREA(SOUTH)-SEOUL,7/17/2012,6,313,188,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,19,0,0
11219,LAOS,LAOS-VIENTIENE,7/17/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
11220,SRI LANKA,SRILANKA-COLOMBO,7/17/2012,0,987,79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
11221,MALAYSIA,MALAYSIA-KUALALUMPUR,7/17/2012,0,498,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
11222,NIGERIA,NIGERIA-ABUJA,7/17/2012,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11223,NIGERIA,NIGERIA-LAGOS,7/17/2012,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11224,NETHERLANDS,NETHERLANDS-THEHAGUE,7/17/2012,2,87,40,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11225,NORWAY,NORWAY-OSLO,7/17/2012,0,21,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11226,NEW ZEALAND,NEWZEALAND-WELLINGTON,7/17/2012,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11227,OMAN,OMAN-MUSCAT,7/17/2012,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11228,POLAND,POLAND-WARSAW,7/17/2012,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11229,PORTUGAL,PORTUGAL-LISBON,7/17/2012,1,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11230,RUSSIAN FEDERATION,RUSSIA-MOSCOW,7/17/2012,0,53,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
11231,RUSSIAN FEDERATION,RUSSIA-SAINTPETERSBURG,7/17/2012,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11232,RUSSIAN FEDERATION,RUSSIA-VLADIVOSTOK,7/17/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11233,SAUDI ARABIA,SAUDIARABIA-JEDDAH,7/17/2012,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
11234,SINGAPORE,SINGAPORE-SINGAPORE,7/17/2012,0,34,82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11235,SLOVENIA,SLOVENIA-LJUBLJANA,7/17/2012,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11236,SWEDEN,SWEDEN-STOCKHOLM,7/17/2012,2,73,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11237,THAILAND,THAILAND-BANGKOK,7/17/2012,0,116,18,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0
11238,THAILAND,THAILAND-CHIANGMAI,7/17/2012,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11239,TAIWAN,TAIWAN-TAIPEI,7/17/2012,1,114,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11240,UNITED STATES OF AMERICA,USA-CHICAGO,7/17/2012,0,70,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11241,UNITED STATES OF AMERICA,USA-HOUSTON,7/17/2012,0,101,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11242,UNITED STATES OF AMERICA,USA-NEWYORK,7/17/2012,0,197,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
11243,UNITED STATES OF AMERICA,USA-SANFRANCISCO,7/17/2012,0,201,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11244,UNITED STATES OF AMERICA,USA-WASHINGTON,7/17/2012,0,82,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11245,VIETNAM,VIETNAM-HANOI,7/17/2012,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11246,VIETNAM,VIETNAM-HO-CHI-MINHCITY,7/17/2012,0,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11247,UNITED ARAB EMIRATES,UAE-ABUDHABI,7/18/2012,0,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11248,UNITED ARAB EMIRATES,UAE-DUBAI,7/18/2012,0,91,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11249,AUSTRALIA,AUSTRALIA-CANBERRA,7/18/2012,0,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
11250,AUSTRALIA,AUSTRALIA-MELBOURNE,7/18/2012,0,59,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11251,AUSTRALIA,AUSTRALIA-PERTH,7/18/2012,2,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11252,AUSTRALIA,AUSTRALIA-SYDNEY,7/18/2012,0,65,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11253,AUSTRIA,AUSTRIA-VIENNA,7/18/2012,1,53,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11254,BELGIUM,BELGIUM-BRUSSELS,7/18/2012,0,96,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11255,BANGLADESH,BANGLADESH-CHITTAGONG,7/18/2012,0,224,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
11256,BANGLADESH,BANGLADESH-DHAKA,7/18/2012,0,1318,23,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,33,0,0
11257,BANGLADESH,BANGLADESH-RAJSHAHI,7/18/2012,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11258,BAHRAIN,BAHRAIN-ALDIYA,7/18/2012,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
11259,CANADA,CANADA-OTTAWA,7/18/2012,0,25,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11260,CANADA,CANADA-TORONTO,7/18/2012,0,93,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11261,CANADA,CANADA-VANCOUVER,7/18/2012,0,73,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11262,SWITZERLAND,SWITZERLAND-BERNE,7/18/2012,0,56,25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11263,CHINA,CHINA-BEIJING,7/18/2012,1,28,81,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
11264,CHINA,CHINA-GUANGZHOU,7/18/2012,0,74,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11265,CHINA,CHINA-HONGKONG,7/18/2012,0,52,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11266,CHINA,CHINA-SHANGHAI,7/18/2012,1,27,74,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11267,GERMANY,GERMANY-BERLIN,7/18/2012,3,103,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11268,GERMANY,GERMANY-FRANKFURT,7/18/2012,16,119,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11269,GERMANY,GERMANY-HAMBURG,7/18/2012,3,59,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11270,GERMANY,GERMANY-MUNICH,7/18/2012,6,124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11271,DENMARK,DENMARK-COPENHAGEN,7/18/2012,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11272,EGYPT,EGYPT-CAIRO,7/18/2012,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11273,SPAIN,SPAIN-MADRID,7/18/2012,0,250,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
11274,ETHIOPIA,ETHIOPIA-ADDISABABA,7/18/2012,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
11275,FINLAND,FINLAND-HELSINKI,7/18/2012,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
11276,FRANCE,FRANCE-PARIS,7/18/2012,0,489,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
11277,UNITED KINGDOM,UK-BIRMINGHAM,7/18/2012,0,218,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11278,UNITED KINGDOM,UK-LONDON,7/18/2012,13,658,166,2,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
11279,GHANA,GHANA-ACCRA,7/18/2012,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
11280,GREECE,GREECE-ATHENS,7/18/2012,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
11281,HUNGARY,HUNGARY-BUDAPEST,7/18/2012,0,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11282,INDONESIA,INDONESIA-BALI,7/18/2012,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11283,INDONESIA,INDONESIA-JAKARTA,7/18/2012,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11284,INDONESIA,INDONESIA-MEDAN,7/18/2012,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11285,IRAN,IRAN-BANDARABBAS,7/18/2012,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11286,IRAN,IRAN-TEHRAN,7/18/2012,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11287,ITALY,ITALY-MILAN,7/18/2012,1,186,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11288,ITALY,ITALY-ROME,7/18/2012,0,83,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11289,JAPAN,JAPAN-KOBE,7/18/2012,10,87,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11290,JAPAN,JAPAN-TOKYO,7/18/2012,11,182,102,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11291,KENYA,KENYA-MOMBASA,7/18/2012,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11292,CAMBODIA,CAMBODIA-PHNOMPENH,7/18/2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11293,KOREA(REPUBLIC OF),KOREA(SOUTH)-SEOUL,7/18/2012,3,389,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0
11294,LAOS,LAOS-VIENTIENE,7/18/2012,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11295,SRI LANKA,SRILANKA-COLOMBO,7/18/2012,0,735,70,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0
11296,MALDIVES,MALDIVES-MALE,7/18/2012,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
11297,MALAYSIA,MALAYSIA-KUALALUMPUR,7/18/2012,0,472,26,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0
11298,NIGERIA,NIGERIA-ABUJA,7/18/2012,7,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
11299,NIGERIA,NIGERIA-LAGOS,7/18/2012,0,5,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11300,NETHERLANDS,NETHERLANDS-THEHAGUE,7/18/2012,0,96,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11301,NORWAY,NORWAY-OSLO,7/18/2012,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11302,NEW ZEALAND,NEWZEALAND-WELLINGTON,7/18/2012,0,94,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11303,OMAN,OMAN-MUSCAT,7/18/2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11304,POLAND,POLAND-WARSAW,7/18/2012,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11305,PORTUGAL,PORTUGAL-LISBON,7/18/2012,0,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11306,RUSSIAN FEDERATION,RUSSIA-MOSCOW,7/18/2012,0,60,20,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
11307,RUSSIAN FEDERATION,RUSSIA-SAINTPETERSBURG,7/18/2012,4,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11308,RUSSIAN FEDERATION,RUSSIA-VLADIVOSTOK,7/18/2012,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
